Shipment ID,Origin,Destination,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend,Season
SHIP013014,4,7,0,0.07166666666666668,2,2,1,0.0,0.6842105263157894,4,1,0,2
SHIP013015,3,4,2,0.7366666666666666,0,2,1,0.3333333333333333,0.5263157894736842,10,2,0,4
SHIP013016,7,3,0,0.07,2,1,1,0.0,0.5263157894736842,5,1,0,2
SHIP013017,3,5,3,0.175,0,2,1,0.0,0.5263157894736842,5,3,0,2
SHIP013018,3,9,1,0.7188888888888889,3,1,1,0.25,0.631578947368421,1,0,0,1
SHIP013019,4,2,1,0.4716666666666666,0,1,0,0.16666666666666669,0.47368421052631576,6,0,0,3
SHIP013020,5,2,2,0.26055555555555554,3,2,1,0.08333333333333333,0.894736842105263,7,4,0,3
SHIP013021,4,1,1,0.25277777777777777,0,1,0,0.08333333333333333,0.47368421052631576,4,1,0,2
SHIP013022,2,8,0,0.5272222222222223,0,1,0,0.16666666666666669,0.47368421052631576,3,6,1,2
SHIP013024,5,7,1,0.7283333333333333,0,1,1,0.3333333333333333,0.631578947368421,11,0,0,4
SHIP013025,3,2,2,0.42888888888888893,0,1,0,0.16666666666666669,0.47368421052631576,4,5,1,2
SHIP013026,7,9,1,0.6455555555555557,0,1,0,0.25,0.47368421052631576,9,0,0,4
SHIP013027,8,0,0,0.2877777777777778,0,1,1,0.08333333333333333,0.631578947368421,6,0,0,3
SHIP013028,5,1,0,0.3622222222222222,0,2,1,0.08333333333333333,0.5263157894736842,3,1,0,2
SHIP013029,0,9,3,0.673888888888889,2,1,1,0.25,0.5263157894736842,11,6,1,4
SHIP013030,8,4,2,0.04222222222222222,0,1,1,0.0,0.6842105263157894,4,3,0,2
SHIP013031,1,6,0,0.2972222222222222,0,1,0,0.08333333333333333,0.47368421052631576,1,2,0,1
SHIP013032,6,4,2,0.15055555555555555,0,2,1,0.0,0.5263157894736842,2,6,1,1
SHIP013033,9,7,1,0.14611111111111114,0,1,0,0.0,0.47368421052631576,9,1,0,4
SHIP013034,1,6,0,0.9116666666666666,0,1,0,0.4166666666666667,0.47368421052631576,5,1,0,2
SHIP013035,6,2,1,0.13611111111111113,2,0,1,0.0,0.631578947368421,1,4,0,1
SHIP013036,8,2,3,0.42944444444444446,0,1,1,0.16666666666666669,0.5789473684210527,9,6,1,4
SHIP013037,1,0,3,0.925,1,2,1,0.4166666666666667,0.631578947368421,8,4,0,3
SHIP013038,4,1,2,0.2972222222222222,0,0,1,0.08333333333333333,0.7894736842105263,11,5,1,4
SHIP013039,0,5,2,0.685,0,0,1,0.25,0.5789473684210527,9,2,0,4
SHIP013041,9,2,1,0.24777777777777776,0,2,1,0.08333333333333333,0.5263157894736842,4,3,0,2
SHIP013042,2,6,0,0.13222222222222224,0,1,1,0.0,0.6842105263157894,4,6,1,2
SHIP013043,5,8,2,0.9883333333333333,0,0,1,0.4166666666666667,0.5789473684210527,7,5,1,3
SHIP013044,7,2,0,0.13722222222222222,0,2,1,0.0,0.6842105263157894,6,6,1,3
SHIP013045,2,1,2,0.3761111111111111,2,1,1,0.08333333333333333,0.631578947368421,4,1,0,2
SHIP013046,0,4,2,0.3377777777777778,3,1,1,0.08333333333333333,0.631578947368421,7,5,1,3
SHIP013047,9,0,2,0.5522222222222222,0,1,0,0.16666666666666669,0.47368421052631576,3,2,0,2
SHIP013048,3,8,2,0.42111111111111116,0,1,0,0.16666666666666669,0.47368421052631576,11,5,1,4
SHIP013049,1,3,2,0.5449999999999999,0,0,1,0.16666666666666669,0.5789473684210527,3,2,0,2
SHIP013050,3,9,2,0.5272222222222223,0,0,1,0.16666666666666669,0.5789473684210527,4,6,1,2
SHIP013051,3,1,0,0.9744444444444444,0,1,1,0.4166666666666667,0.5789473684210527,1,1,0,1
SHIP013052,1,5,3,0.7150000000000001,0,1,0,0.25,0.47368421052631576,3,5,1,2
SHIP013053,2,4,0,0.7672222222222222,0,0,1,0.3333333333333333,0.7368421052631579,1,0,0,1
SHIP013054,6,3,3,0.3022222222222222,1,0,1,0.08333333333333333,0.8421052631578947,1,3,0,1
SHIP013055,8,4,0,0.30944444444444447,2,1,1,0.08333333333333333,0.7894736842105263,1,5,1,1
SHIP013056,1,0,0,0.20944444444444443,0,0,1,0.3333333333333333,0.2631578947368421,4,1,0,2
SHIP013057,6,9,1,0.035,0,1,0,0.0,0.47368421052631576,2,5,1,1
SHIP013058,1,3,2,0.4272222222222222,0,2,1,0.16666666666666669,0.5263157894736842,11,4,0,4
SHIP013059,3,7,1,0.8411111111111111,0,1,1,0.3333333333333333,0.6842105263157894,3,0,0,2
SHIP013060,8,7,3,0.07722222222222222,3,2,1,0.0,0.7894736842105263,2,2,0,1
SHIP013061,3,4,0,0.02944444444444444,0,1,0,0.0,0.47368421052631576,12,5,1,1
SHIP013062,7,4,2,0.0022222222222222227,0,0,1,0.0,0.5789473684210527,9,0,0,4
SHIP013063,9,0,0,0.4283333333333333,0,1,0,0.16666666666666669,0.47368421052631576,7,1,0,3
SHIP013064,5,0,2,0.43888888888888894,0,2,1,0.16666666666666669,0.5263157894736842,1,0,0,1
SHIP013065,8,0,1,0.23888888888888887,0,2,1,0.08333333333333333,0.5263157894736842,3,0,0,2
SHIP013066,7,1,3,0.9144444444444444,0,2,1,0.4166666666666667,0.5263157894736842,11,4,0,4
SHIP013068,3,8,1,0.3338888888888889,0,0,1,0.08333333333333333,0.5789473684210527,3,2,0,2
SHIP013069,1,2,0,0.44388888888888894,0,1,0,0.16666666666666669,0.47368421052631576,1,6,1,1
SHIP013070,8,5,2,0.5905555555555555,0,2,1,0.25,0.7894736842105263,11,0,0,4
SHIP013071,5,1,1,0.17333333333333334,0,2,1,0.0,0.5263157894736842,3,4,0,2
SHIP013072,6,5,3,0.10333333333333333,0,1,0,0.0,0.47368421052631576,8,0,0,3
SHIP013073,4,0,2,0.2316666666666667,0,1,0,0.08333333333333333,0.47368421052631576,11,3,0,4
SHIP013074,5,4,3,0.9838888888888888,0,2,1,0.4166666666666667,0.5263157894736842,10,4,0,4
SHIP013075,7,9,3,0.24666666666666665,0,1,0,0.08333333333333333,0.47368421052631576,10,5,1,4
SHIP013076,2,6,3,0.9783333333333333,0,2,1,0.4166666666666667,0.6842105263157894,7,0,0,3
SHIP013077,7,3,0,0.40499999999999997,0,1,0,0.16666666666666669,0.47368421052631576,4,3,0,2
SHIP013078,7,6,3,0.24888888888888888,1,1,1,0.08333333333333333,0.5789473684210527,4,1,0,2
SHIP013079,1,6,0,0.8122222222222222,0,1,0,0.3333333333333333,0.47368421052631576,7,4,0,3
SHIP013080,2,9,0,0.30444444444444446,0,2,1,0.08333333333333333,0.5263157894736842,10,1,0,4
SHIP013081,7,4,3,0.40499999999999997,0,1,0,0.16666666666666669,0.47368421052631576,2,3,0,1
SHIP013082,8,0,1,0.6766666666666667,0,0,1,0.25,0.5789473684210527,11,1,0,4
SHIP013083,4,5,0,0.9988888888888889,2,2,1,0.4166666666666667,0.5789473684210527,11,0,0,4
SHIP013085,9,3,0,0.7427777777777778,0,2,1,0.3333333333333333,0.6842105263157894,5,4,0,2
SHIP013086,1,9,0,0.12833333333333333,0,2,1,0.0,0.5263157894736842,2,4,0,1
SHIP013087,8,9,2,0.8766666666666667,0,0,1,0.3333333333333333,0.8421052631578947,3,0,0,2
SHIP013088,5,3,2,0.47388888888888886,1,1,1,0.16666666666666669,0.5789473684210527,10,0,0,4
SHIP013089,6,0,0,0.6827777777777777,0,2,1,0.25,0.631578947368421,3,3,0,2
SHIP013090,2,4,0,0.3111111111111111,0,2,1,0.08333333333333333,0.5263157894736842,12,1,0,1
SHIP013091,4,3,1,0.6488888888888888,0,0,1,0.25,0.6842105263157894,2,1,0,1
SHIP013092,2,5,2,0.23444444444444446,2,1,1,0.08333333333333333,0.5263157894736842,1,5,1,1
SHIP013093,3,2,0,0.4811111111111111,2,1,1,0.16666666666666669,0.5263157894736842,6,4,0,3
SHIP013094,5,9,0,0.9177777777777778,0,0,1,0.4166666666666667,0.7368421052631579,7,6,1,3
SHIP013095,8,9,1,0.20333333333333337,0,0,1,0.0,0.5789473684210527,4,0,0,2
SHIP013096,6,4,2,0.8761111111111111,0,0,1,0.3333333333333333,0.5789473684210527,12,1,0,1
SHIP013097,4,3,1,0.9338888888888888,0,1,1,0.4166666666666667,0.631578947368421,1,0,0,1
SHIP013098,0,6,1,0.1388888888888889,2,2,1,0.0,0.5789473684210527,2,1,0,1
SHIP013099,7,4,1,0.43222222222222223,0,2,1,0.16666666666666669,0.5263157894736842,7,6,1,3
SHIP013100,0,2,2,0.21055555555555555,0,0,1,0.0,0.5789473684210527,8,5,1,3
SHIP013101,3,4,1,0.7572222222222222,0,2,1,0.3333333333333333,0.5263157894736842,4,3,0,2
SHIP013102,0,1,1,0.6066666666666667,3,1,1,0.25,0.631578947368421,1,1,0,1
SHIP013103,4,6,2,0.9199999999999999,0,1,0,0.4166666666666667,0.47368421052631576,3,1,0,2
SHIP013104,9,3,2,0.004444444444444445,0,1,0,0.0,0.47368421052631576,1,5,1,1
SHIP013105,1,8,2,0.14277777777777778,0,2,1,0.0,0.6842105263157894,7,0,0,3
SHIP013106,4,8,3,0.2188888888888889,0,1,0,0.0,0.47368421052631576,4,4,0,2
SHIP013107,7,4,3,0.5033333333333334,0,2,1,0.16666666666666669,0.631578947368421,2,3,0,1
SHIP013108,9,0,3,0.2544444444444445,2,0,1,0.3333333333333333,0.3157894736842105,8,5,1,3
SHIP013109,6,1,0,0.2377777777777778,0,2,1,0.08333333333333333,0.5263157894736842,6,4,0,3
SHIP013110,5,2,1,0.798888888888889,2,1,1,0.3333333333333333,0.5263157894736842,8,4,0,3
SHIP013111,6,1,3,0.8272222222222223,3,1,1,0.3333333333333333,0.631578947368421,5,4,0,2
SHIP013112,4,9,2,0.8466666666666667,0,1,0,0.3333333333333333,0.47368421052631576,7,0,0,3
SHIP013113,5,0,0,0.3433333333333333,0,2,1,0.08333333333333333,0.5263157894736842,12,1,0,1
SHIP013114,3,1,1,0.826111111111111,1,0,1,0.3333333333333333,0.6842105263157894,3,0,0,2
SHIP013115,9,3,0,0.6716666666666666,0,2,1,0.25,0.5263157894736842,10,3,0,4
SHIP013116,6,8,2,0.6144444444444443,0,1,1,0.25,0.631578947368421,6,3,0,3
SHIP013117,6,2,1,0.6472222222222221,2,1,1,0.25,0.631578947368421,7,3,0,3
SHIP013118,7,9,3,0.24666666666666665,0,1,0,0.08333333333333333,0.47368421052631576,5,5,1,2
SHIP013119,2,9,2,0.18222222222222223,0,1,0,0.0,0.47368421052631576,4,0,0,2
SHIP013120,1,5,1,0.9472222222222222,2,1,1,0.4166666666666667,0.6842105263157894,1,5,1,1
SHIP013121,6,8,2,0.27944444444444444,0,0,1,0.08333333333333333,0.5789473684210527,6,3,0,3
SHIP013122,8,6,3,0.3838888888888889,1,1,1,0.08333333333333333,0.5789473684210527,5,4,0,2
SHIP013123,8,9,0,0.7494444444444444,2,0,1,0.3333333333333333,0.631578947368421,2,3,0,1
SHIP013124,9,4,0,0.42611111111111116,1,0,1,0.16666666666666669,0.8421052631578947,1,4,0,1
SHIP013125,9,2,1,0.35833333333333334,0,1,1,0.08333333333333333,0.7368421052631579,4,0,0,2
SHIP013126,4,1,1,0.9672222222222222,2,1,1,0.4166666666666667,0.5263157894736842,3,5,1,2
SHIP013127,8,2,0,0.1577777777777778,1,2,1,0.0,0.894736842105263,4,0,0,2
SHIP013128,8,7,2,0.04833333333333334,0,1,0,0.0,0.47368421052631576,1,1,0,1
SHIP013129,6,8,2,0.9138888888888888,0,1,1,0.4166666666666667,0.5789473684210527,3,4,0,2
SHIP013130,8,3,0,0.5383333333333333,0,2,1,0.16666666666666669,0.5263157894736842,2,6,1,1
SHIP013131,7,1,3,0.3688888888888889,0,2,1,0.08333333333333333,0.5263157894736842,10,6,1,4
SHIP013132,9,0,0,0.7022222222222223,0,2,1,0.25,0.5263157894736842,5,0,0,2
SHIP013133,1,7,0,0.15944444444444444,0,1,0,0.0,0.47368421052631576,4,5,1,2
SHIP013134,1,6,1,0.39111111111111113,0,0,1,0.16666666666666669,0.5789473684210527,11,4,0,4
SHIP013135,7,6,1,0.5311111111111111,0,1,0,0.16666666666666669,0.47368421052631576,12,6,1,1
SHIP013136,9,3,2,0.808888888888889,2,1,1,0.3333333333333333,0.5263157894736842,4,5,1,2
SHIP013137,8,7,0,0.8344444444444445,0,1,0,0.3333333333333333,0.47368421052631576,4,1,0,2
SHIP013138,9,6,1,0.5477777777777777,0,1,0,0.16666666666666669,0.47368421052631576,7,0,0,3
SHIP013139,4,7,2,0.10222222222222221,0,0,1,0.0,0.5789473684210527,8,4,0,3
SHIP013140,5,9,2,0.09888888888888889,0,2,1,0.0,0.5263157894736842,2,1,0,1
SHIP013141,3,8,3,0.07222222222222222,2,1,1,0.0,0.7894736842105263,3,3,0,2
SHIP013142,1,7,0,0.9816666666666667,2,2,1,0.4166666666666667,0.5789473684210527,9,3,0,4
SHIP013143,7,5,1,0.3461111111111111,0,1,1,0.08333333333333333,0.6842105263157894,12,1,0,1
SHIP013144,4,1,1,0.7683333333333333,0,1,0,0.3333333333333333,0.47368421052631576,10,4,0,4
SHIP013145,1,6,0,0.19277777777777777,0,2,1,0.0,0.5263157894736842,10,4,0,4
SHIP013146,8,5,3,0.635,0,2,1,0.25,0.5263157894736842,2,4,0,1
SHIP013147,8,0,1,0.8622222222222222,1,1,1,0.3333333333333333,0.7894736842105263,4,1,0,2
SHIP013148,4,5,0,0.2122222222222222,0,1,0,0.0,0.47368421052631576,12,6,1,1
SHIP013149,3,5,1,0.1588888888888889,0,1,0,0.0,0.47368421052631576,1,2,0,1
SHIP013150,2,6,2,0.43,0,1,0,0.16666666666666669,0.47368421052631576,1,6,1,1
SHIP013151,1,5,3,0.10055555555555556,2,1,1,0.0,0.5263157894736842,1,1,0,1
SHIP013152,0,7,0,0.175,1,1,1,0.0,0.8421052631578947,12,1,0,1
SHIP013153,2,8,2,0.8744444444444444,0,0,1,0.3333333333333333,0.5789473684210527,7,0,0,3
SHIP013154,6,2,0,0.7083333333333333,0,1,1,0.25,0.7368421052631579,2,1,0,1
SHIP013155,0,6,2,0.19111111111111112,0,2,1,0.0,0.5263157894736842,8,3,0,3
SHIP013156,4,7,3,0.016666666666666663,0,2,1,0.0,0.5263157894736842,2,3,0,1
SHIP013157,9,1,0,0.40444444444444444,0,2,1,0.16666666666666669,0.5263157894736842,10,0,0,4
SHIP013158,0,4,2,0.10944444444444446,0,1,1,0.0,0.5789473684210527,6,6,1,3
SHIP013159,6,8,0,0.2916666666666667,0,1,1,0.08333333333333333,0.7368421052631579,2,6,1,1
SHIP013160,8,3,2,0.46555555555555556,3,1,1,0.16666666666666669,0.631578947368421,12,5,1,1
SHIP013161,9,8,3,0.19833333333333336,2,1,1,0.0,0.5263157894736842,6,1,0,3
SHIP013162,7,8,2,0.3577777777777778,2,1,1,0.08333333333333333,0.5263157894736842,4,0,0,2
SHIP013163,2,0,1,0.7849999999999999,0,1,0,0.3333333333333333,0.47368421052631576,2,1,0,1
SHIP013164,3,0,2,0.935,1,1,1,0.4166666666666667,0.7894736842105263,5,0,0,2
SHIP013165,5,6,3,0.7977777777777777,0,1,0,0.3333333333333333,0.47368421052631576,11,4,0,4
SHIP013166,8,4,1,0.8444444444444446,0,2,1,0.3333333333333333,0.5263157894736842,4,4,0,2
SHIP013167,9,1,2,0.5033333333333334,0,1,0,0.16666666666666669,0.47368421052631576,12,2,0,1
SHIP013168,2,1,0,0.29444444444444445,0,1,0,0.08333333333333333,0.47368421052631576,6,4,0,3
SHIP013169,2,8,3,0.6677777777777778,0,2,1,0.25,0.631578947368421,4,5,1,2
SHIP013170,5,3,2,0.616111111111111,2,1,1,0.25,0.5263157894736842,11,2,0,4
SHIP013171,7,9,3,0.8338888888888889,2,1,1,0.3333333333333333,0.5263157894736842,5,1,0,2
SHIP013172,8,1,0,0.37722222222222224,0,2,1,0.08333333333333333,0.5263157894736842,5,1,0,2
SHIP013173,7,3,3,0.6216666666666666,1,2,1,0.25,0.631578947368421,3,0,0,2
SHIP013174,7,3,3,0.845,0,1,0,0.3333333333333333,0.47368421052631576,6,2,0,3
SHIP013175,4,1,2,0.4727777777777778,0,1,0,0.16666666666666669,0.47368421052631576,12,3,0,1
SHIP013176,1,6,0,0.12222222222222223,0,2,1,0.0,0.5263157894736842,4,2,0,2
SHIP013177,9,0,3,0.11777777777777779,0,1,0,0.0,0.47368421052631576,8,4,0,3
SHIP013178,0,7,0,0.9988888888888889,0,1,1,0.4166666666666667,0.631578947368421,4,5,1,2
SHIP013179,3,1,2,0.8672222222222221,1,0,1,0.3333333333333333,0.6842105263157894,1,1,0,1
SHIP013180,8,3,1,0.053333333333333344,0,1,0,0.0,0.47368421052631576,7,3,0,3
SHIP013181,2,5,3,0.3688888888888889,0,2,1,0.08333333333333333,0.6842105263157894,2,5,1,1
SHIP013182,7,6,2,0.07777777777777778,1,1,1,0.0,0.7894736842105263,1,3,0,1
SHIP013183,1,5,1,0.20222222222222225,0,1,0,0.0,0.47368421052631576,6,5,1,3
SHIP013184,7,3,2,0.6155555555555556,0,1,1,0.25,0.631578947368421,1,1,0,1
SHIP013185,9,5,2,0.8322222222222222,0,1,0,0.3333333333333333,0.47368421052631576,12,6,1,1
SHIP013186,4,0,1,0.06666666666666668,0,1,1,0.0,0.7368421052631579,3,1,0,2
SHIP013187,8,1,0,0.8983333333333332,0,0,1,0.4166666666666667,0.7894736842105263,2,4,0,1
SHIP013188,9,5,3,0.44277777777777777,2,1,1,0.16666666666666669,0.5263157894736842,5,6,1,2
SHIP013189,9,5,1,0.09666666666666668,0,2,1,0.0,0.7368421052631579,10,3,0,4
SHIP013190,3,6,3,0.951111111111111,0,1,0,0.4166666666666667,0.47368421052631576,1,4,0,1
SHIP013191,8,4,0,0.39944444444444444,0,2,1,0.16666666666666669,0.5263157894736842,8,1,0,3
SHIP013192,0,9,0,0.5138888888888888,3,2,1,0.16666666666666669,0.6842105263157894,9,6,1,4
SHIP013193,1,7,1,0.38055555555555554,0,2,1,0.08333333333333333,0.7894736842105263,9,0,0,4
SHIP013194,0,6,3,0.7366666666666666,0,1,1,0.3333333333333333,0.631578947368421,11,1,0,4
SHIP013195,5,2,1,0.8283333333333334,0,1,1,0.3333333333333333,0.6842105263157894,2,2,0,1
SHIP013196,1,9,0,0.9199999999999999,0,1,0,0.4166666666666667,0.47368421052631576,10,6,1,4
SHIP013198,4,3,2,0.10833333333333334,1,1,1,0.0,0.5789473684210527,7,4,0,3
SHIP013199,9,8,2,0.25222222222222224,3,2,1,0.08333333333333333,0.8421052631578947,4,5,1,2
SHIP013200,6,9,0,0.7455555555555555,0,1,0,0.3333333333333333,0.47368421052631576,9,5,1,4
SHIP013201,1,4,3,0.10944444444444446,0,1,0,0.0,0.47368421052631576,9,1,0,4
SHIP013202,7,2,1,0.6005555555555555,0,1,0,0.25,0.47368421052631576,2,6,1,1
SHIP013203,5,3,2,0.4005555555555556,0,0,1,0.16666666666666669,0.5789473684210527,9,5,1,4
SHIP013204,6,3,1,0.885,0,2,1,0.3333333333333333,0.5263157894736842,8,5,1,3
SHIP013205,0,6,3,0.07444444444444445,2,0,1,0.0,0.8421052631578947,4,6,1,2
SHIP013206,8,5,1,0.7666666666666666,0,2,1,0.3333333333333333,0.7894736842105263,9,6,1,4
SHIP013207,9,8,3,0.9972222222222222,1,2,1,0.4166666666666667,0.631578947368421,1,4,0,1
SHIP013208,6,3,2,0.6788888888888889,0,2,1,0.25,0.5263157894736842,2,2,0,1
SHIP013209,8,7,1,0.175,0,2,1,0.0,0.5263157894736842,2,3,0,1
SHIP013210,1,6,0,0.25722222222222224,0,1,0,0.08333333333333333,0.47368421052631576,5,4,0,2
SHIP013211,7,5,2,0.6361111111111111,0,0,1,0.25,0.5789473684210527,1,6,1,1
SHIP013212,3,1,2,0.645,0,1,0,0.25,0.47368421052631576,10,0,0,4
SHIP013213,7,6,1,0.7038888888888888,0,2,1,0.25,0.5263157894736842,5,1,0,2
SHIP013214,4,9,0,0.576111111111111,0,1,0,0.25,0.47368421052631576,3,0,0,2
SHIP013215,6,9,0,0.40944444444444444,0,1,0,0.16666666666666669,0.47368421052631576,6,5,1,3
SHIP013216,1,8,3,0.8899999999999999,0,1,0,0.4166666666666667,0.47368421052631576,7,3,0,3
SHIP013217,4,7,2,0.7938888888888889,0,2,1,0.4166666666666667,0.42105263157894735,2,1,0,1
SHIP013218,5,4,3,0.7166666666666666,0,0,1,0.25,0.5789473684210527,1,2,0,1
SHIP013219,5,0,1,0.15444444444444444,3,2,1,0.0,0.6842105263157894,10,0,0,4
SHIP013220,0,2,3,0.3638888888888889,0,2,1,0.08333333333333333,0.5263157894736842,1,0,0,1
SHIP013221,3,8,2,0.36,0,1,1,0.08333333333333333,0.7368421052631579,3,0,0,2
SHIP013222,2,5,0,0.6666666666666667,1,2,1,0.25,0.631578947368421,4,4,0,2
SHIP013223,6,7,1,0.3627777777777778,0,1,0,0.08333333333333333,0.47368421052631576,9,4,0,4
SHIP013225,9,6,2,0.09388888888888888,0,1,0,0.0,0.47368421052631576,7,5,1,3
SHIP013226,9,5,0,0.024444444444444463,0,1,0,0.0,0.47368421052631576,12,5,1,1
SHIP013227,7,3,2,0.3761111111111111,0,2,1,0.08333333333333333,0.6842105263157894,4,2,0,2
SHIP013229,9,5,2,0.25722222222222224,0,1,0,0.08333333333333333,0.47368421052631576,3,6,1,2
SHIP013230,1,6,3,0.5472222222222223,0,1,1,0.16666666666666669,0.5789473684210527,1,1,0,1
SHIP013231,4,8,1,0.8916666666666666,0,1,0,0.4166666666666667,0.47368421052631576,3,3,0,2
SHIP013232,3,9,1,0.022777777777777786,0,1,0,0.0,0.47368421052631576,5,2,0,2
SHIP013233,5,1,1,0.5927777777777778,0,0,1,0.25,0.7368421052631579,8,4,0,3
SHIP013234,0,5,2,0.30333333333333334,0,2,1,0.08333333333333333,0.5263157894736842,7,2,0,3
SHIP013235,1,5,0,0.46222222222222226,0,1,1,0.16666666666666669,0.5789473684210527,6,2,0,3
SHIP013236,7,3,2,0.8588888888888888,0,1,1,0.3333333333333333,0.5789473684210527,4,0,0,2
SHIP013237,8,0,0,0.4088888888888889,0,2,1,0.16666666666666669,0.5263157894736842,9,4,0,4
SHIP013238,8,0,3,0.911111111111111,2,2,1,0.4166666666666667,0.7894736842105263,8,0,0,3
SHIP013239,9,7,0,0.11333333333333334,3,2,1,0.0,0.6842105263157894,11,2,0,4
SHIP013240,6,3,3,0.44222222222222224,0,1,0,0.16666666666666669,0.47368421052631576,1,0,0,1
SHIP013241,4,5,3,0.5911111111111111,0,2,1,0.25,0.5263157894736842,5,0,0,2
SHIP013242,2,8,1,0.45,2,2,1,0.16666666666666669,0.5789473684210527,1,4,0,1
SHIP013243,6,5,0,0.09277777777777779,0,1,0,0.0,0.47368421052631576,3,4,0,2
SHIP013244,3,4,3,0.18722222222222223,0,2,1,0.0,0.5263157894736842,11,6,1,4
SHIP013245,0,6,3,0.3433333333333333,0,2,1,0.08333333333333333,0.5263157894736842,3,2,0,2
SHIP013246,1,2,3,0.26333333333333336,0,1,0,0.08333333333333333,0.47368421052631576,12,4,0,1
SHIP013247,8,9,2,0.856111111111111,0,1,1,0.3333333333333333,0.5789473684210527,2,5,1,1
SHIP013248,0,6,3,0.5888888888888888,0,2,1,0.25,0.5263157894736842,5,5,1,2
SHIP013249,6,5,1,0.3327777777777778,2,1,1,0.08333333333333333,0.5263157894736842,6,1,0,3
SHIP013250,7,1,2,0.11333333333333334,0,2,1,0.0,0.7368421052631579,10,6,1,4
SHIP013251,9,6,3,0.48000000000000004,1,1,1,0.16666666666666669,0.5789473684210527,1,6,1,1
SHIP013252,6,9,3,0.7655555555555555,3,2,1,0.3333333333333333,0.6842105263157894,5,2,0,2
SHIP013254,9,7,1,0.7,3,2,1,0.25,0.6842105263157894,1,6,1,1
SHIP013255,7,6,1,0.2416666666666667,0,2,1,0.08333333333333333,0.5263157894736842,4,2,0,2
SHIP013256,4,0,0,0.31833333333333336,0,0,1,0.08333333333333333,0.7894736842105263,5,2,0,2
SHIP013257,2,9,1,0.2361111111111111,2,1,1,0.08333333333333333,0.5263157894736842,2,1,0,1
SHIP013258,4,1,0,0.6111111111111112,0,1,0,0.25,0.47368421052631576,5,4,0,2
SHIP013259,0,7,3,0.6833333333333333,1,2,1,0.25,0.631578947368421,4,5,1,2
SHIP013260,2,0,0,0.9205555555555556,0,1,0,0.4166666666666667,0.47368421052631576,5,0,0,2
SHIP013261,8,7,3,0.3988888888888889,0,1,0,0.16666666666666669,0.47368421052631576,4,4,0,2
SHIP013262,4,7,0,0.31722222222222224,2,1,1,0.08333333333333333,0.5263157894736842,11,4,0,4
SHIP013264,8,0,0,0.971111111111111,3,2,1,0.4166666666666667,0.6842105263157894,5,2,0,2
SHIP013265,4,2,3,0.6622222222222223,0,0,1,0.25,0.5789473684210527,2,5,1,1
SHIP013266,2,3,2,0.683888888888889,0,0,1,0.25,0.7368421052631579,10,1,0,4
SHIP013267,1,8,0,0.9688888888888889,0,0,1,0.4166666666666667,0.5789473684210527,3,5,1,2
SHIP013268,6,4,0,0.26,0,0,1,0.08333333333333333,0.5789473684210527,12,3,0,1
SHIP013269,7,9,1,0.4677777777777778,2,0,1,0.16666666666666669,0.7368421052631579,1,4,0,1
SHIP013270,6,4,1,0.0538888888888889,0,1,1,0.0,0.5789473684210527,4,2,0,2
SHIP013271,6,0,0,0.6566666666666667,3,2,1,0.25,0.6842105263157894,11,4,0,4
SHIP013272,4,8,0,0.9127777777777777,0,0,1,0.4166666666666667,0.5789473684210527,7,3,0,3
SHIP013273,5,9,0,0.8144444444444445,0,2,1,0.3333333333333333,0.5263157894736842,5,1,0,2
SHIP013274,9,2,1,0.3538888888888889,0,2,1,0.08333333333333333,0.5263157894736842,4,0,0,2
SHIP013275,3,8,0,0.8694444444444445,0,1,1,0.3333333333333333,0.5789473684210527,4,4,0,2
SHIP013276,7,3,0,0.38,2,1,1,0.08333333333333333,0.7894736842105263,2,4,0,1
SHIP013277,2,1,1,0.8255555555555556,0,1,0,0.3333333333333333,0.47368421052631576,10,1,0,4
SHIP013278,9,2,3,0.4877777777777778,0,2,1,0.16666666666666669,0.5263157894736842,5,2,0,2
SHIP013279,0,2,2,0.24555555555555558,0,1,0,0.08333333333333333,0.47368421052631576,4,4,0,2
SHIP013280,6,3,1,0.9933333333333332,2,0,1,0.4166666666666667,0.631578947368421,2,2,0,1
SHIP013281,6,1,1,0.034444444444444444,0,1,0,0.0,0.47368421052631576,5,3,0,2
SHIP013282,4,5,3,0.02944444444444444,1,2,1,0.0,0.631578947368421,4,4,0,2
SHIP013283,9,8,2,0.31222222222222223,0,1,0,0.08333333333333333,0.47368421052631576,7,5,1,3
SHIP013284,0,7,3,0.8577777777777778,0,1,0,0.3333333333333333,0.47368421052631576,5,0,0,2
SHIP013285,4,7,1,0.7427777777777778,2,0,1,0.3333333333333333,0.7368421052631579,11,2,0,4
SHIP013286,2,0,2,0.4922222222222223,0,2,1,0.16666666666666669,0.7894736842105263,2,2,0,1
SHIP013287,6,8,1,0.00944444444444445,2,2,1,0.0,0.5789473684210527,1,3,0,1
SHIP013288,8,3,3,0.911111111111111,0,2,1,0.4166666666666667,0.5263157894736842,2,1,0,1
SHIP013289,8,6,0,0.3611111111111111,0,1,0,0.08333333333333333,0.47368421052631576,9,0,0,4
SHIP013290,1,9,1,0.04055555555555557,0,2,1,0.0,0.5263157894736842,8,0,0,3
SHIP013291,9,3,1,0.5744444444444445,0,1,0,0.25,0.47368421052631576,2,1,0,1
