Shipment ID,Origin,Destination,Shipment Date,Planned Delivery Date,Actual Delivery Date,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend
SHIP012885,7,3,2023-04-09,2023-04-14,2023-04-15,1,0.7727777777777778,0,2,1,0.8,0.1,4,6,1
SHIP012886,6,1,2023-01-05,2023-01-09,2023-01-12,1,0.6277777777777778,1,2,1,0.6000000000000001,0.30000000000000004,1,3,0
SHIP012887,9,5,2023-09-11,2023-09-16,2023-09-17,3,0.7905555555555555,0,2,1,0.8,0.1,9,0,0
SHIP012888,0,2,2023-07-17,2023-07-18,2023-07-20,0,0.11611111111111111,0,0,1,0.0,0.2,7,0,0
SHIP012889,5,8,2023-07-29,2023-08-04,2023-08-04,0,0.9638888888888888,0,1,0,1.0000000000000002,0.0,7,5,1
SHIP012890,8,5,2024-04-24,2024-04-25,2024-04-25,1,0.06833333333333333,0,1,0,0.0,0.0,4,2,0
SHIP012891,9,8,2023-03-15,2023-03-17,2023-03-24,0,0.385,2,0,1,0.2,0.7000000000000001,3,2,0
SHIP012892,8,2,2024-04-01,2024-04-02,2024-04-02,1,0.09444444444444444,0,1,0,0.0,0.0,4,0,0
SHIP012893,2,5,2023-11-07,2023-11-13,2023-11-14,1,0.9416666666666667,0,2,1,1.0000000000000002,0.1,11,1,0
SHIP012894,6,2,2024-01-01,2024-01-02,2024-01-07,3,0.012222222222222232,0,2,1,0.0,0.5,1,0,0
SHIP012895,6,3,2023-10-13,2023-10-17,2023-10-18,0,0.5677777777777777,0,2,1,0.6000000000000001,0.1,10,4,0
SHIP012896,4,0,2023-10-06,2023-10-12,2023-10-14,2,0.9138888888888888,2,2,1,1.0000000000000002,0.2,10,4,0
SHIP012897,6,8,2024-05-29,2024-06-01,2024-06-09,2,0.5449999999999999,1,2,1,0.4000000000000001,0.8,5,2,0
SHIP012898,9,2,2023-03-15,2023-03-18,2023-03-22,2,0.42888888888888893,0,1,1,0.4000000000000001,0.4,3,2,0
SHIP012899,5,1,2023-11-03,2023-11-04,2023-11-04,3,0.2177777777777778,0,1,0,0.0,0.0,11,4,0
SHIP012900,5,8,2024-03-12,2024-03-13,2024-03-15,1,0.22055555555555556,0,0,1,0.0,0.2,3,1,0
SHIP012901,3,2,2023-08-06,2023-08-08,2023-08-13,0,0.3572222222222222,0,1,1,0.2,0.5,8,6,1
SHIP012902,3,0,2023-04-14,2023-04-17,2023-04-18,0,0.47555555555555556,0,2,1,0.4000000000000001,0.1,4,4,0
SHIP012903,5,2,2023-03-19,2023-03-23,2023-03-24,0,0.7144444444444444,2,1,1,0.6000000000000001,0.1,3,6,1
SHIP012904,9,7,2023-09-25,2023-09-28,2023-09-28,2,0.4666666666666666,0,1,0,0.4000000000000001,0.0,9,0,0
SHIP012905,4,3,2023-06-29,2023-07-03,2023-07-03,3,0.5611111111111111,0,1,0,0.6000000000000001,0.0,6,3,0
SHIP012906,1,5,2024-03-06,2024-03-12,2024-03-12,2,0.941111111111111,0,1,0,1.0000000000000002,0.0,3,2,0
SHIP012907,5,7,2023-08-23,2023-08-24,2023-08-25,2,0.025555555555555554,0,2,1,0.0,0.1,8,2,0
SHIP012908,3,0,2023-03-23,2023-03-27,2023-03-27,2,0.6511111111111112,0,1,0,0.6000000000000001,0.0,3,3,0
SHIP012909,6,5,2023-12-31,2024-01-04,2024-01-08,3,0.5877777777777777,0,1,1,0.6000000000000001,0.4,12,6,1
SHIP012911,8,7,2024-02-07,2024-02-08,2024-02-09,0,0.17777777777777776,0,2,1,0.0,0.1,2,2,0
SHIP012912,4,5,2023-04-15,2023-04-16,2023-04-16,3,0.13222222222222224,0,1,0,0.0,0.0,4,5,1
SHIP012913,9,7,2023-12-30,2023-12-31,2023-12-31,2,0.18333333333333335,0,1,0,0.0,0.0,12,5,1
SHIP012914,5,4,2023-05-11,2023-05-16,2023-05-21,2,0.8155555555555556,0,1,1,0.8,0.5,5,3,0
SHIP012915,6,0,2023-07-28,2023-08-01,2023-08-02,1,0.6138888888888889,0,2,1,0.6000000000000001,0.1,7,4,0
SHIP012916,7,3,2023-04-07,2023-04-09,2023-04-09,1,0.2677777777777778,0,1,0,0.2,0.0,4,4,0
SHIP012917,2,4,2023-11-26,2023-11-30,2023-12-01,2,0.6105555555555555,0,2,1,0.6000000000000001,0.1,11,6,1
SHIP012918,0,2,2023-09-14,2023-09-19,2023-09-19,3,0.8811111111111112,0,1,0,0.8,0.0,9,3,0
SHIP012919,2,1,2023-05-23,2023-05-27,2023-06-01,3,0.6305555555555555,0,2,1,0.6000000000000001,0.5,5,1,0
SHIP012920,2,1,2023-10-25,2023-10-29,2023-10-29,3,0.6983333333333333,0,1,0,0.6000000000000001,0.0,10,2,0
SHIP012921,1,2,2023-02-14,2023-02-17,2023-02-21,0,0.5244444444444445,0,1,1,0.4000000000000001,0.4,2,1,0
SHIP012922,7,2,2023-08-17,2023-08-19,2023-08-19,2,0.3161111111111111,0,1,0,0.2,0.0,8,3,0
SHIP012923,4,8,2024-01-29,2024-02-02,2024-02-03,3,0.6155555555555556,0,2,1,0.6000000000000001,0.1,1,0,0
SHIP012924,3,4,2023-06-08,2023-06-09,2023-06-12,2,0.031666666666666676,3,1,1,0.0,0.30000000000000004,6,3,0
SHIP012925,2,7,2024-02-18,2024-02-21,2024-02-22,0,0.5477777777777777,2,1,1,0.4000000000000001,0.1,2,6,1
SHIP012926,2,0,2023-01-11,2023-01-15,2023-01-18,0,0.6394444444444445,2,0,1,0.6000000000000001,0.30000000000000004,1,2,0
SHIP012927,1,0,2023-11-28,2023-11-29,2023-12-01,0,0.20611111111111113,1,1,1,0.0,0.2,11,1,0
SHIP012928,0,7,2024-05-28,2024-06-02,2024-06-03,3,0.8027777777777778,0,2,1,0.8,0.1,5,1,0
SHIP012929,1,0,2023-04-28,2023-05-03,2023-05-08,2,0.8633333333333333,0,2,1,0.8,0.5,4,4,0
SHIP012930,0,6,2023-01-02,2023-01-03,2023-01-06,2,0.1811111111111111,0,2,1,0.0,0.30000000000000004,1,0,0
SHIP012931,7,3,2024-04-21,2024-04-26,2024-05-02,3,0.7649999999999999,2,1,1,0.8,0.6000000000000001,4,6,1
SHIP012932,1,7,2023-03-01,2023-03-03,2023-03-06,3,0.27055555555555555,0,1,1,0.2,0.30000000000000004,3,2,0
SHIP012933,2,4,2023-10-05,2023-10-06,2023-10-06,1,0.18333333333333335,0,1,0,0.0,0.0,10,3,0
SHIP012934,9,3,2024-04-29,2024-05-05,2024-05-06,2,0.921111111111111,0,2,1,1.0000000000000002,0.1,4,0,0
SHIP012935,9,2,2023-02-03,2023-02-08,2023-02-10,2,0.7277777777777779,0,0,1,0.8,0.2,2,4,0
SHIP012936,3,9,2023-10-04,2023-10-06,2023-10-07,1,0.25277777777777777,0,2,1,0.2,0.1,10,2,0
SHIP012937,4,3,2024-04-28,2024-04-29,2024-05-01,3,0.14,0,0,1,0.0,0.2,4,6,1
SHIP012938,7,8,2023-09-07,2023-09-10,2023-09-11,3,0.5016666666666667,0,2,1,0.4000000000000001,0.1,9,3,0
SHIP012939,5,0,2024-04-01,2024-04-04,2024-04-06,1,0.38999999999999996,1,1,1,0.4000000000000001,0.2,4,0,0
SHIP012940,4,9,2023-02-26,2023-03-04,2023-03-06,2,0.9538888888888888,0,0,1,1.0000000000000002,0.2,2,6,1
SHIP012941,3,2,2024-03-29,2024-03-31,2024-04-04,2,0.2311111111111111,0,1,1,0.2,0.4,3,4,0
SHIP012942,5,1,2023-06-27,2023-07-01,2023-07-04,3,0.5844444444444445,0,1,1,0.6000000000000001,0.30000000000000004,6,1,0
SHIP012943,5,3,2024-04-27,2024-05-01,2024-05-05,2,0.6144444444444443,1,1,1,0.6000000000000001,0.4,4,5,1
SHIP012944,4,3,2023-08-11,2023-08-12,2023-08-13,3,0.10555555555555557,0,2,1,0.0,0.1,8,4,0
SHIP012945,2,1,2023-08-21,2023-08-23,2023-08-23,1,0.31277777777777777,0,1,0,0.2,0.0,8,0,0
SHIP012946,5,0,2023-10-23,2023-10-27,2023-10-28,1,0.6661111111111111,0,2,1,0.6000000000000001,0.1,10,0,0
SHIP012947,6,9,2024-01-11,2024-01-17,2024-01-18,0,0.9166666666666665,0,2,1,1.0000000000000002,0.1,1,3,0
SHIP012948,2,6,2023-02-21,2023-02-22,2023-02-23,1,0.09611111111111112,0,2,1,0.0,0.1,2,1,0
SHIP012949,9,3,2023-04-01,2023-04-03,2023-04-04,0,0.29888888888888887,0,2,1,0.2,0.1,4,5,1
SHIP012950,8,1,2024-02-16,2024-02-17,2024-02-18,1,0.18666666666666665,0,2,1,0.0,0.1,2,4,0
SHIP012951,3,7,2024-02-29,2024-03-01,2024-03-03,0,0.052222222222222225,1,1,1,0.0,0.2,2,3,0
SHIP012952,5,0,2023-04-16,2023-04-17,2023-04-19,0,0.1,0,0,1,0.0,0.2,4,6,1
SHIP012953,1,6,2024-04-16,2024-04-21,2024-04-23,0,0.875,1,1,1,0.8,0.2,4,1,0
SHIP012954,8,9,2024-03-22,2024-03-26,2024-03-28,0,0.653888888888889,1,1,1,0.6000000000000001,0.2,3,4,0
SHIP012955,8,3,2024-03-30,2024-04-01,2024-04-01,3,0.3788888888888889,0,1,0,0.2,0.0,3,5,1
SHIP012956,5,0,2024-03-09,2024-03-10,2024-03-11,3,0.0011111111111111183,0,2,1,0.0,0.1,3,5,1
SHIP012957,4,7,2024-04-22,2024-04-24,2024-04-28,3,0.35000000000000003,1,0,1,0.2,0.4,4,0,0
SHIP012958,4,1,2024-03-14,2024-03-17,2024-03-18,1,0.5294444444444444,0,2,1,0.4000000000000001,0.1,3,3,0
SHIP012959,1,0,2024-03-23,2024-03-24,2024-03-26,2,0.11055555555555557,1,1,1,0.0,0.2,3,5,1
SHIP012960,3,4,2024-02-11,2024-02-14,2024-02-22,1,0.4133333333333334,3,1,1,0.4000000000000001,0.8,2,6,1
SHIP012961,2,8,2023-11-28,2023-11-30,2023-12-04,2,0.2316666666666667,0,1,1,0.2,0.4,11,1,0
SHIP012962,5,1,2023-05-30,2023-06-03,2023-06-05,0,0.6883333333333332,1,1,1,0.6000000000000001,0.2,5,1,0
SHIP012963,6,1,2023-02-01,2023-02-04,2023-02-08,2,0.43888888888888894,0,0,1,0.4000000000000001,0.4,2,2,0
SHIP012965,7,6,2023-09-11,2023-09-16,2023-09-17,0,0.7855555555555556,0,2,1,0.8,0.1,9,0,0
SHIP012966,5,7,2023-09-28,2023-10-02,2023-10-05,1,0.6694444444444445,0,2,1,0.6000000000000001,0.30000000000000004,9,3,0
SHIP012967,1,6,2023-02-04,2023-02-08,2023-02-08,0,0.6988888888888889,0,1,0,0.6000000000000001,0.0,2,5,1
SHIP012968,9,7,2023-01-02,2023-01-06,2023-01-06,2,0.7105555555555556,0,1,0,0.6000000000000001,0.0,1,0,0
SHIP012970,1,2,2023-04-20,2023-04-21,2023-04-24,1,0.15500000000000003,1,2,1,0.0,0.30000000000000004,4,3,0
SHIP012971,6,0,2023-03-26,2023-03-27,2023-03-27,1,0.061666666666666675,0,1,0,0.0,0.0,3,6,1
SHIP012972,7,0,2023-09-10,2023-09-16,2023-09-20,0,0.9466666666666665,2,2,1,1.0000000000000002,0.4,9,6,1
SHIP012973,0,2,2023-11-14,2023-11-20,2023-11-23,1,0.9444444444444444,2,1,1,1.0000000000000002,0.30000000000000004,11,1,0
SHIP012974,8,0,2023-10-17,2023-10-22,2023-10-23,3,0.7783333333333333,2,1,1,0.8,0.1,10,1,0
SHIP012976,6,0,2023-03-16,2023-03-17,2023-03-18,1,0.08000000000000002,0,2,1,0.0,0.1,3,3,0
SHIP012977,4,1,2024-01-27,2024-01-28,2024-01-28,1,0.0,0,1,0,0.0,0.0,1,5,1
SHIP012978,5,7,2023-10-21,2023-10-24,2023-10-25,2,0.5533333333333332,0,2,1,0.4000000000000001,0.1,10,5,1
SHIP012979,9,0,2023-06-07,2023-06-10,2023-06-13,2,0.45222222222222225,0,2,1,0.4000000000000001,0.30000000000000004,6,2,0
SHIP012980,2,4,2024-01-20,2024-01-22,2024-01-22,0,0.2511111111111111,0,1,0,0.2,0.0,1,5,1
SHIP012981,4,3,2023-10-14,2023-10-16,2023-10-20,1,0.265,3,2,1,0.2,0.4,10,5,1
SHIP012982,0,5,2023-04-21,2023-04-23,2023-04-24,1,0.33555555555555555,0,2,1,0.2,0.1,4,4,0
SHIP012983,1,4,2023-11-02,2023-11-03,2023-11-05,3,0.13833333333333334,1,1,1,0.0,0.2,11,3,0
SHIP012984,3,5,2023-05-21,2023-05-25,2023-05-26,0,0.6233333333333333,0,2,1,0.6000000000000001,0.1,5,6,1
SHIP012985,0,9,2024-02-25,2024-02-28,2024-03-04,1,0.4527777777777778,0,1,1,0.4000000000000001,0.5,2,6,1
SHIP012986,4,3,2023-09-06,2023-09-11,2023-09-13,1,0.8211111111111111,0,0,1,0.8,0.2,9,2,0
SHIP012987,0,4,2023-12-02,2023-12-07,2023-12-07,3,0.836111111111111,0,1,0,0.8,0.0,12,5,1
SHIP012988,8,9,2023-04-17,2023-04-19,2023-04-23,3,0.37722222222222224,0,0,1,0.2,0.4,4,0,0
SHIP012989,4,6,2024-03-22,2024-03-24,2024-03-26,0,0.27166666666666667,2,2,1,0.2,0.2,3,4,0
SHIP012990,0,8,2024-05-16,2024-05-17,2024-05-17,2,0.2088888888888889,0,1,0,0.0,0.0,5,3,0
SHIP012991,4,6,2023-12-20,2023-12-23,2023-12-27,2,0.46,0,2,1,0.4000000000000001,0.4,12,2,0
SHIP012992,3,0,2023-07-11,2023-07-13,2023-07-15,3,0.24055555555555558,0,0,1,0.2,0.2,7,1,0
SHIP012993,6,8,2023-06-29,2023-07-02,2023-07-07,3,0.4894444444444444,2,0,1,0.4000000000000001,0.5,6,3,0
SHIP012994,3,2,2023-09-08,2023-09-13,2023-09-14,3,0.7866666666666666,2,1,1,0.8,0.1,9,4,0
SHIP012995,8,1,2023-12-29,2023-12-30,2024-01-02,0,0.026666666666666672,1,2,1,0.0,0.30000000000000004,12,4,0
SHIP012996,1,4,2023-05-15,2023-05-17,2023-05-17,1,0.27222222222222225,0,1,0,0.2,0.0,5,0,0
SHIP012997,5,8,2023-08-08,2023-08-10,2023-08-13,3,0.22888888888888892,0,1,1,0.2,0.30000000000000004,8,1,0
SHIP012998,7,8,2024-03-26,2024-03-27,2024-03-29,0,0.07444444444444445,0,0,1,0.0,0.2,3,1,0
SHIP012999,9,2,2023-07-11,2023-07-12,2023-07-15,3,0.19222222222222224,0,1,1,0.0,0.30000000000000004,7,1,0
SHIP013000,8,1,2023-12-29,2023-12-31,2023-12-31,3,0.3577777777777778,0,1,0,0.2,0.0,12,4,0
SHIP013001,6,9,2023-08-21,2023-08-25,2023-08-27,2,0.6505555555555556,2,2,1,0.6000000000000001,0.2,8,0,0
SHIP013002,3,0,2023-02-14,2023-02-15,2023-02-19,3,0.10333333333333333,3,2,1,0.0,0.4,2,1,0
SHIP013003,0,3,2024-03-09,2024-03-13,2024-03-14,2,0.6883333333333332,0,2,1,0.6000000000000001,0.1,3,5,1
SHIP013004,2,7,2023-09-24,2023-09-30,2023-10-04,3,0.9461111111111111,0,2,1,1.0000000000000002,0.4,9,6,1
SHIP013005,1,7,2023-01-02,2023-01-05,2023-01-06,1,0.4577777777777778,2,1,1,0.4000000000000001,0.1,1,0,0
SHIP013006,8,0,2023-04-16,2023-04-17,2023-04-21,0,0.19111111111111112,0,2,1,0.0,0.4,4,6,1
SHIP013007,8,9,2023-06-04,2023-06-10,2023-06-11,2,0.9066666666666665,2,1,1,1.0000000000000002,0.1,6,6,1
SHIP013008,8,3,2023-08-06,2023-08-11,2023-08-14,0,0.8733333333333333,1,2,1,0.8,0.30000000000000004,8,6,1
SHIP013009,5,9,2023-12-01,2023-12-06,2023-12-12,3,0.7866666666666666,2,1,1,0.8,0.6000000000000001,12,4,0
SHIP013010,9,7,2023-06-19,2023-06-21,2023-06-27,1,0.2911111111111111,2,2,1,0.2,0.6000000000000001,6,0,0
SHIP013011,2,8,2023-10-10,2023-10-15,2023-10-18,2,0.7461111111111112,0,2,1,0.8,0.30000000000000004,10,1,0
SHIP013012,1,7,2023-03-28,2023-03-31,2023-04-05,1,0.40611111111111114,1,1,1,0.4000000000000001,0.5,3,1,0
SHIP013013,9,8,2024-01-19,2024-01-24,2024-01-25,3,0.788888888888889,2,1,1,0.8,0.1,1,4,0
SHIP013014,4,7,2023-04-25,2023-04-26,2023-04-30,0,0.07166666666666668,2,2,1,0.0,0.4,4,1,0
SHIP013015,3,4,2023-10-11,2023-10-16,2023-10-17,2,0.7366666666666666,0,2,1,0.8,0.1,10,2,0
SHIP013016,7,3,2023-05-23,2023-05-24,2023-05-25,0,0.07,2,1,1,0.0,0.1,5,1,0
SHIP013017,3,5,2024-05-09,2024-05-10,2024-05-11,3,0.175,0,2,1,0.0,0.1,5,3,0
SHIP013018,3,9,2024-01-15,2024-01-19,2024-01-22,1,0.7188888888888889,3,1,1,0.6000000000000001,0.30000000000000004,1,0,0
SHIP013019,4,2,2023-06-12,2023-06-15,2023-06-15,1,0.4716666666666666,0,1,0,0.4000000000000001,0.0,6,0,0
SHIP013020,5,2,2023-07-14,2023-07-16,2023-07-24,2,0.26055555555555554,3,2,1,0.2,0.8,7,4,0
SHIP013021,4,1,2024-04-16,2024-04-18,2024-04-18,1,0.25277777777777777,0,1,0,0.2,0.0,4,1,0
SHIP013022,2,8,2023-03-19,2023-03-22,2023-03-22,0,0.5272222222222223,0,1,0,0.4000000000000001,0.0,3,6,1
SHIP013024,5,7,2023-11-06,2023-11-11,2023-11-14,1,0.7283333333333333,0,1,1,0.8,0.30000000000000004,11,0,0
SHIP013025,3,2,2023-04-15,2023-04-18,2023-04-18,2,0.42888888888888893,0,1,0,0.4000000000000001,0.0,4,5,1
SHIP013026,7,9,2023-09-11,2023-09-15,2023-09-15,1,0.6455555555555557,0,1,0,0.6000000000000001,0.0,9,0,0
SHIP013027,8,0,2023-06-05,2023-06-07,2023-06-10,0,0.2877777777777778,0,1,1,0.2,0.30000000000000004,6,0,0
SHIP013028,5,1,2024-03-19,2024-03-21,2024-03-22,0,0.3622222222222222,0,2,1,0.2,0.1,3,1,0
SHIP013029,0,9,2023-11-19,2023-11-23,2023-11-24,3,0.673888888888889,2,1,1,0.6000000000000001,0.1,11,6,1
SHIP013030,8,4,2023-04-13,2023-04-14,2023-04-18,2,0.04222222222222222,0,1,1,0.0,0.4,4,3,0
SHIP013031,1,6,2024-01-24,2024-01-26,2024-01-26,0,0.2972222222222222,0,1,0,0.2,0.0,1,2,0
SHIP013032,6,4,2024-02-25,2024-02-26,2024-02-27,2,0.15055555555555555,0,2,1,0.0,0.1,2,6,1
SHIP013033,9,7,2023-09-19,2023-09-20,2023-09-20,1,0.14611111111111114,0,1,0,0.0,0.0,9,1,0
SHIP013034,1,6,2023-05-02,2023-05-08,2023-05-08,0,0.9116666666666666,0,1,0,1.0000000000000002,0.0,5,1,0
SHIP013035,6,2,2023-01-13,2023-01-14,2023-01-17,1,0.13611111111111113,2,0,1,0.0,0.30000000000000004,1,4,0
SHIP013036,8,2,2023-09-03,2023-09-06,2023-09-08,3,0.42944444444444446,0,1,1,0.4000000000000001,0.2,9,6,1
SHIP013037,1,0,2023-08-04,2023-08-10,2023-08-13,3,0.925,1,2,1,1.0000000000000002,0.30000000000000004,8,4,0
SHIP013038,4,1,2023-11-18,2023-11-20,2023-11-26,2,0.2972222222222222,0,0,1,0.2,0.6000000000000001,11,5,1
SHIP013039,0,5,2023-09-20,2023-09-24,2023-09-26,2,0.685,0,0,1,0.6000000000000001,0.2,9,2,0
SHIP013041,9,2,2023-04-06,2023-04-08,2023-04-09,1,0.24777777777777776,0,2,1,0.2,0.1,4,3,0
SHIP013042,2,6,2023-04-23,2023-04-24,2023-04-28,0,0.13222222222222224,0,1,1,0.0,0.4,4,6,1
SHIP013043,5,8,2023-07-08,2023-07-14,2023-07-16,2,0.9883333333333333,0,0,1,1.0000000000000002,0.2,7,5,1
SHIP013044,7,2,2023-06-25,2023-06-26,2023-06-30,0,0.13722222222222222,0,2,1,0.0,0.4,6,6,1
SHIP013045,2,1,2023-04-11,2023-04-13,2023-04-16,2,0.3761111111111111,2,1,1,0.2,0.30000000000000004,4,1,0
SHIP013046,0,4,2023-07-01,2023-07-03,2023-07-06,2,0.3377777777777778,3,1,1,0.2,0.30000000000000004,7,5,1
SHIP013047,9,0,2024-03-13,2024-03-16,2024-03-16,2,0.5522222222222222,0,1,0,0.4000000000000001,0.0,3,2,0
SHIP013048,3,8,2023-11-25,2023-11-28,2023-11-28,2,0.42111111111111116,0,1,0,0.4000000000000001,0.0,11,5,1
SHIP013049,1,3,2023-03-01,2023-03-04,2023-03-06,2,0.5449999999999999,0,0,1,0.4000000000000001,0.2,3,2,0
SHIP013050,3,9,2024-04-21,2024-04-24,2024-04-26,2,0.5272222222222223,0,0,1,0.4000000000000001,0.2,4,6,1
SHIP013051,3,1,2023-01-31,2023-02-06,2023-02-08,0,0.9744444444444444,0,1,1,1.0000000000000002,0.2,1,1,0
SHIP013052,1,5,2023-03-25,2023-03-29,2023-03-29,3,0.7150000000000001,0,1,0,0.6000000000000001,0.0,3,5,1
SHIP013053,2,4,2024-01-29,2024-02-03,2024-02-08,0,0.7672222222222222,0,0,1,0.8,0.5,1,0,0
SHIP013054,6,3,2023-01-19,2023-01-21,2023-01-28,3,0.3022222222222222,1,0,1,0.2,0.7000000000000001,1,3,0
SHIP013055,8,4,2023-01-28,2023-01-30,2023-02-05,0,0.30944444444444447,2,1,1,0.2,0.6000000000000001,1,5,1
SHIP013057,6,9,2023-02-04,2023-02-05,2023-02-05,1,0.035,0,1,0,0.0,0.0,2,5,1
SHIP013058,1,3,2023-11-17,2023-11-20,2023-11-21,2,0.4272222222222222,0,2,1,0.4000000000000001,0.1,11,4,0
SHIP013059,3,7,2023-03-27,2023-04-01,2023-04-05,1,0.8411111111111111,0,1,1,0.8,0.4,3,0,0
SHIP013060,8,7,2024-02-28,2024-02-29,2024-03-06,3,0.07722222222222222,3,2,1,0.0,0.6000000000000001,2,2,0
SHIP013061,3,4,2023-12-30,2023-12-31,2023-12-31,0,0.02944444444444444,0,1,0,0.0,0.0,12,5,1
SHIP013062,7,4,2023-09-04,2023-09-05,2023-09-07,2,0.0022222222222222227,0,0,1,0.0,0.2,9,0,0
SHIP013063,9,0,2023-07-04,2023-07-07,2023-07-07,0,0.4283333333333333,0,1,0,0.4000000000000001,0.0,7,1,0
SHIP013064,5,0,2023-01-02,2023-01-05,2023-01-06,2,0.43888888888888894,0,2,1,0.4000000000000001,0.1,1,0,0
SHIP013065,8,0,2024-03-25,2024-03-27,2024-03-28,1,0.23888888888888887,0,2,1,0.2,0.1,3,0,0
SHIP013066,7,1,2023-11-10,2023-11-16,2023-11-17,3,0.9144444444444444,0,2,1,1.0000000000000002,0.1,11,4,0
SHIP013068,3,8,2023-03-22,2023-03-24,2023-03-26,1,0.3338888888888889,0,0,1,0.2,0.2,3,2,0
SHIP013069,1,2,2024-01-07,2024-01-10,2024-01-10,0,0.44388888888888894,0,1,0,0.4000000000000001,0.0,1,6,1
SHIP013070,8,5,2023-11-20,2023-11-24,2023-11-30,2,0.5905555555555555,0,2,1,0.6000000000000001,0.6000000000000001,11,0,0
SHIP013071,5,1,2024-03-29,2024-03-30,2024-03-31,1,0.17333333333333334,0,2,1,0.0,0.1,3,4,0
SHIP013072,6,5,2023-08-07,2023-08-08,2023-08-08,3,0.10333333333333333,0,1,0,0.0,0.0,8,0,0
SHIP013073,4,0,2023-11-30,2023-12-02,2023-12-02,2,0.2316666666666667,0,1,0,0.2,0.0,11,3,0
SHIP013074,5,4,2023-10-27,2023-11-02,2023-11-03,3,0.9838888888888888,0,2,1,1.0000000000000002,0.1,10,4,0
SHIP013075,7,9,2023-10-14,2023-10-16,2023-10-16,3,0.24666666666666665,0,1,0,0.2,0.0,10,5,1
SHIP013076,2,6,2023-07-24,2023-07-30,2023-08-03,3,0.9783333333333333,0,2,1,1.0000000000000002,0.4,7,0,0
SHIP013077,7,3,2023-04-06,2023-04-09,2023-04-09,0,0.40499999999999997,0,1,0,0.4000000000000001,0.0,4,3,0
SHIP013078,7,6,2024-04-30,2024-05-02,2024-05-04,3,0.24888888888888888,1,1,1,0.2,0.2,4,1,0
SHIP013079,1,6,2023-07-28,2023-08-02,2023-08-02,0,0.8122222222222222,0,1,0,0.8,0.0,7,4,0
SHIP013080,2,9,2023-10-10,2023-10-12,2023-10-13,0,0.30444444444444446,0,2,1,0.2,0.1,10,1,0
SHIP013081,7,4,2023-02-16,2023-02-19,2023-02-19,3,0.40499999999999997,0,1,0,0.4000000000000001,0.0,2,3,0
SHIP013082,8,0,2023-11-14,2023-11-18,2023-11-20,1,0.6766666666666667,0,0,1,0.6000000000000001,0.2,11,1,0
SHIP013083,4,5,2023-11-06,2023-11-12,2023-11-14,0,0.9988888888888889,2,2,1,1.0000000000000002,0.2,11,0,0
SHIP013085,9,3,2023-05-05,2023-05-10,2023-05-14,0,0.7427777777777778,0,2,1,0.8,0.4,5,4,0
SHIP013086,1,9,2024-02-16,2024-02-17,2024-02-18,0,0.12833333333333333,0,2,1,0.0,0.1,2,4,0
SHIP013087,8,9,2023-03-20,2023-03-25,2023-04-01,2,0.8766666666666667,0,0,1,0.8,0.7000000000000001,3,0,0
SHIP013088,5,3,2023-10-09,2023-10-12,2023-10-14,2,0.47388888888888886,1,1,1,0.4000000000000001,0.2,10,0,0
SHIP013089,6,0,2024-03-28,2024-04-01,2024-04-04,0,0.6827777777777777,0,2,1,0.6000000000000001,0.30000000000000004,3,3,0
SHIP013090,2,4,2023-12-19,2023-12-21,2023-12-22,0,0.3111111111111111,0,2,1,0.2,0.1,12,1,0
SHIP013091,4,3,2023-02-28,2023-03-04,2023-03-08,1,0.6488888888888888,0,0,1,0.6000000000000001,0.4,2,1,0
SHIP013092,2,5,2023-01-14,2023-01-16,2023-01-17,2,0.23444444444444446,2,1,1,0.2,0.1,1,5,1
SHIP013093,3,2,2023-06-16,2023-06-19,2023-06-20,0,0.4811111111111111,2,1,1,0.4000000000000001,0.1,6,4,0
SHIP013094,5,9,2023-07-02,2023-07-08,2023-07-13,0,0.9177777777777778,0,0,1,1.0000000000000002,0.5,7,6,1
SHIP013095,8,9,2023-04-17,2023-04-18,2023-04-20,1,0.20333333333333337,0,0,1,0.0,0.2,4,0,0
SHIP013096,6,4,2023-12-19,2023-12-24,2023-12-26,2,0.8761111111111111,0,0,1,0.8,0.2,12,1,0
SHIP013097,4,3,2024-01-01,2024-01-07,2024-01-10,1,0.9338888888888888,0,1,1,1.0000000000000002,0.30000000000000004,1,0,0
SHIP013098,0,6,2023-02-07,2023-02-08,2023-02-10,1,0.1388888888888889,2,2,1,0.0,0.2,2,1,0
SHIP013099,7,4,2023-07-09,2023-07-12,2023-07-13,1,0.43222222222222223,0,2,1,0.4000000000000001,0.1,7,6,1
SHIP013100,0,2,2023-08-12,2023-08-13,2023-08-15,2,0.21055555555555555,0,0,1,0.0,0.2,8,5,1
SHIP013101,3,4,2023-04-13,2023-04-18,2023-04-19,1,0.7572222222222222,0,2,1,0.8,0.1,4,3,0
SHIP013102,0,1,2023-01-17,2023-01-21,2023-01-24,1,0.6066666666666667,3,1,1,0.6000000000000001,0.30000000000000004,1,1,0
SHIP013103,4,6,2023-03-07,2023-03-13,2023-03-13,2,0.9199999999999999,0,1,0,1.0000000000000002,0.0,3,1,0
SHIP013104,9,3,2023-01-21,2023-01-22,2023-01-22,2,0.004444444444444445,0,1,0,0.0,0.0,1,5,1
